magnitude,cdi,mmi,sig,nst,dmin,gap,depth,latitude,longitude,Year,Month
-0.3184902779433392,0.8368469430791706,0.0,-0.24133393194754493,0.6537867287756921,-0.5862444448641397,-0.4727078079536801,-0.4384755048048831,0.7130028737457761,0.3688271366887976,-0.054971938440673856,1.2094327335185693
0.5559064877697549,1.462854530660836,1.374124274823282,4.3740008357651785,-0.9170588389180201,-0.05069948523427584,-0.11395009172143071,-0.46618081902657094,0.5431471884991088,-1.074308249858129,1.4174906983630344,0.3683027723363299
1.430303253482847,0.5238431492883379,-0.687062137411641,0.24543965683465638,-0.9170588389180201,0.9080987489417708,-0.615439372476188,3.9981936112740923,-0.5114664605792176,-1.0526934363539917,0.43584894049389555,1.2094327335185693
-0.09989108651506466,0.21083935549750507,-1.374124274823282,-0.4126061205931343,-0.9170588389180201,-0.0529725962683584,0.3875391890333265,-0.3857605285560503,1.8906906179563028,-1.7917595255797143,1.4174906983630344,0.3683027723363299
-0.9742878522281587,-1.3541796134566586,0.0,-0.6770263416600091,-0.2180124737550893,-0.5862444448641397,-1.001200357672155,-0.2939585954863498,-0.14790250250820625,0.6861858030512321,-1.854648494534095,0.648679426063743
-0.9742878522281587,-1.3541796134566586,-1.374124274823282,-0.6770263416600091,0.794399503377431,-0.5862444448641397,-0.2798273153556966,0.7768143595680687,-0.6222163537429088,0.9767208667365572,-0.38218585773038677,-1.0335804963007358
0.33730729634148043,-1.3541796134566586,0.687062137411641,-0.2984246614960747,-0.9170588389180201,1.109041764354674,-0.19110228876062413,-0.08781608183146768,-0.3672192696480389,0.8729455627325811,0.27224198084903906,-0.7532038425733225
0.11870810491320789,1.462854530660836,2.061186412234923,3.601773599240328,-0.9170588389180201,-0.42758129468517325,0.23323479495493965,-0.46618081902657094,1.0702295052121276,0.6659402884512282,0.599455900138752,-0.7532038425733225
2.523299210624214,1.462854530660836,1.374124274823282,0.44976437311360506,0.8466271053723627,-0.5862444448641397,-0.4341317094340834,-0.36134990034991454,-0.4358566053743137,0.8899446374914227,-0.8730067366649562,-0.7532038425733225
0.33730729634148043,0.21083935549750507,0.687062137411641,-0.2864055605384895,0.5975416189349966,-0.5862444448641397,-0.4225588798782044,-0.46618081902657094,-0.447428797388583,0.8925946185691169,-0.38218585773038677,-1.5943338037555619
-0.5370894693716117,0.21083935549750507,0.0,-0.4336395472689084,1.0153624348944494,-0.5862444448641397,0.1020760599883109,-0.36134990034991454,0.3997140665960633,-1.2352123742270824,-0.7093997770200997,0.9290560797911561
2.3047000191959413,1.1498507368700033,2.061186412234923,0.45276914835300136,-0.9170588389180201,-0.5862444448641397,-1.001200357672155,-0.08804071951434622,-0.8565441156974656,-1.9300271877911044,-1.0366136963098127,-0.47282718884590946
2.3047000191959413,0.8368469430791706,0.687062137411641,0.4137070702408494,1.597901072530225,-0.5862444448641397,-0.20267511831650317,-0.12922429470874694,-0.8637356672016014,-1.9318676891183773,-1.0366136963098127,-0.47282718884590946
1.2117040620545745,-1.3541796134566586,-0.687062137411641,-0.030999665189803623,-0.0010670500838349357,-0.5862444448641397,0.1830858668794639,1.5555583268803728,-0.34068719029166383,0.46710649922938874,-0.8730067366649562,0.3683027723363299
-0.5370894693716117,1.1498507368700033,-0.687062137411641,0.17933460156793768,-0.9170588389180201,3.113925696415539,-0.5382871754369944,0.28261145723526016,0.3732805516511662,0.5803825392514643,1.4174906983630344,0.08792611860891678
-0.5370894693716117,-1.3541796134566586,0.0,-0.5538305568447606,0.019020489144984914,-0.5862444448641397,-0.17181423950082578,-0.46618081902657094,-0.5330338140241081,0.9339547733958924,-1.3638276155995257,1.2094327335185693
1.2117040620545745,1.1498507368700033,0.687062137411641,1.7207842993782418,-0.9170588389180201,-0.3034694322242625,-0.30683058431941423,1.1886501115120756,1.2065331346849308,0.15139746738991747,0.43584894049389555,0.9290560797911561
-0.7556886607998862,-1.3541796134566586,0.0,-0.6169308368720829,0.4971039227908973,-0.5862444448641397,-0.28368492520765615,-0.4586928962639526,-0.3634300156067735,0.8401147682233996,-1.0366136963098127,1.2094327335185693
0.7745056791980275,0.8368469430791706,0.0,0.17032027584974876,-0.9170588389180201,-0.1689012590065717,-0.07537399320183401,-0.46618081902657094,-1.499257089209216,1.0816720465885135,1.4174906983630344,-1.0335804963007358
0.7745056791980275,-1.3541796134566586,0.0,-0.16621455096263732,0.9189422465961141,-0.5862444448641397,-1.001200357672155,-0.2939585954863498,-0.5097799139828162,0.9217018062263616,-1.527434575244382,-1.5943338037555619
-0.3184902779433392,-1.3541796134566586,0.0,-0.4937350520568345,0.7863644876859032,-0.5862444448641397,-0.1756718493527855,-0.28647067272373145,0.9398105361579371,0.6576580324784995,-0.5457928173752432,0.9290560797911561
-0.3184902779433392,0.21083935549750507,0.0,-0.46969685014166407,0.8707321524469465,-0.5862444448641397,-0.4997110769173978,0.050485851594092516,-0.5055452948230206,0.9253657672019513,-0.21857889808553033,-0.7532038425733225
1.430303253482847,-1.3541796134566586,0.687062137411641,0.041114940555707684,1.2965879840979273,-0.5862444448641397,-1.001200357672155,-0.36134990034991454,0.5584027690756486,-1.3352470297001655,-1.527434575244382,-1.5943338037555619
-0.09989108651506466,1.1498507368700033,0.0,-0.4156108958325306,-0.9170588389180201,0.20798055044432573,0.0017782038373594122,-0.3933233305462947,-0.5191982910796032,0.9247863501174395,0.599455900138752,1.4898093872459823
1.430303253482847,1.462854530660836,0.687062137411641,0.8704329066290877,-0.9170588389180201,-0.48168133729633944,0.3875391890333265,-0.32862767787727254,1.8686523456565727,-1.8087586003385558,1.2538837387181778,0.9290560797911561
-0.3184902779433392,1.462854530660836,0.687062137411641,-0.15119067476565579,-0.9170588389180201,-0.3380207199423182,0.5032674845921166,-0.40627743692562446,0.11767017788487759,0.6183940041633403,1.0902767790733214,1.4898093872459823
-0.9742878522281587,-0.4151682320841604,-1.374124274823282,-0.6710167911812165,-0.9170588389180201,0.44893032005708283,-0.5768632739565912,2.903384424151669,0.8857643838641653,0.7423807394094079,0.43584894049389555,-0.19245053511849633
-0.9742878522281587,-1.3541796134566586,-0.687062137411641,-0.6770263416600091,-0.9170588389180201,-0.23254836796088493,0.15608259791574625,-0.46618081902657094,-1.2196955634537727,-1.9607788974676252,0.27224198084903906,-0.19245053511849633
0.5559064877697549,1.1498507368700033,1.374124274823282,-0.16621455096263732,1.9273367158828705,-0.5862444448641397,0.9353197880115999,-0.42874120521347936,0.0445901425745758,-1.1086267829401895,-1.3638276155995257,1.2094327335185693
-0.09989108651506466,-0.4151682320841604,-1.374124274823282,-0.42162044631132317,-0.9170588389180201,0.6798784011198764,-0.30683058431941423,0.3200510710483517,-1.2856534074013493,-1.976602096378487,0.9266698194284649,0.648679426063743
-0.7556886607998862,-1.3541796134566586,0.687062137411641,-0.6169308368720829,1.1640102251877162,-0.5862444448641397,-0.048370724238116336,-0.46618081902657094,0.6002743912850079,0.3670121978799588,-1.527434575244382,0.648679426063743
-0.3184902779433392,0.5238431492883379,0.0,-0.12114292237169276,-0.9170588389180201,-0.05706419612970716,-0.19110228876062413,0.2975873027604968,-0.9772526649541937,-1.0311928020988614,1.2538837387181778,-0.19245053511849633
-0.7556886607998862,-1.3541796134566586,1.374124274823282,-0.6169308368720829,2.2246322964694047,-0.5862444448641397,0.4261152875529232,-0.4212532824508611,1.232145279534178,0.73432002526311,-1.3638276155995257,0.9290560797911561
-0.09989108651506466,-0.10216443829332768,0.687062137411641,-0.42462522155071947,-0.9170588389180201,-0.3843921850376036,0.5032674845921166,-0.323910286536823,1.7852011439385298,-1.8920157228792283,0.43584894049389555,0.08792611860891678
-0.7556886607998862,-1.3541796134566586,0.687062137411641,-0.6169308368720829,-0.9170588389180201,-0.5862444448641397,-1.001200357672155,-0.509610771049757,2.1918121960891197,-1.708527965557476,-1.6910415348892385,0.9290560797911561
1.430303253482847,0.8368469430791706,0.687062137411641,0.16130595013155985,-0.9170588389180201,-0.3803005851762548,-0.38398278135860764,-0.46618081902657094,-0.2746855399389861,0.8520609851717186,1.0902767790733214,-0.47282718884590946
-0.3184902779433392,-1.3541796134566586,0.0,-0.4937350520568345,0.8667146446011825,-0.5862444448641397,0.30267177229021364,-0.2714948271984948,-0.02064489568882863,0.3663305307217095,-1.200220655954669,-1.3139571500281488
-0.9742878522281587,0.21083935549750507,0.0,-0.6019069606751014,0.6176291581638164,-0.5862444448641397,-0.5074262966213171,-0.42874120521347936,-0.4857959071898354,0.9105821107074199,-0.8730067366649562,0.3683027723363299
-0.5370894693716117,0.21083935549750507,-0.687062137411641,-0.2984246614960747,0.4971039227908973,-0.5862444448641397,0.9391773978635592,-0.443717050738716,0.7747333996010738,-1.378294310743608,-0.38218585773038677,0.9290560797911561
-0.7556886607998862,0.5238431492883379,-0.687062137411641,-0.6079165111538941,1.7666364020523118,-0.5862444448641397,-0.6347274217359863,-0.3486204316534634,1.305703534766836,0.7657107979004897,-0.21857889808553033,-1.0335804963007358
0.5559064877697549,-0.4151682320841604,0.687062137411641,-0.22931483098995972,-0.9170588389180201,-0.15071637073391084,-0.34540668283901094,0.784302282330687,1.8436680926137783,0.9027514592270311,0.599455900138752,-1.5943338037555619
-0.9742878522281587,-0.10216443829332768,-0.687062137411641,-0.6740215664206127,-0.9170588389180201,6.412209806869412,0.19465869643534295,-0.46618081902657094,-0.09505737582096269,-0.7013016850320136,1.2538837387181778,0.3683027723363299
1.6489024449111216,-1.3541796134566586,2.061186412234923,0.11022477106182269,0.9792048642825737,-0.5862444448641397,-1.001200357672155,-0.4212532824508611,0.7281160835057366,0.15024204155668494,-1.854648494534095,-1.5943338037555619
0.11870810491320789,-0.4151682320841604,0.687062137411641,-0.3615249415233971,0.31631606973151866,-0.5862444448641397,-0.3029729744674545,-0.40627743692562446,-0.20616502129298153,0.7152674281900424,-0.38218585773038677,-0.19245053511849633
-0.9742878522281587,0.8368469430791706,0.687062137411641,-0.6680120159418201,0.21587837358741943,-0.5862444448641397,0.7848730037851724,-0.4512049735013343,-1.1201491583947478,-1.0536503266273842,-1.0366136963098127,-0.7532038425733225
-0.7556886607998862,-1.3541796134566586,0.0,-0.6169308368720829,-0.9170588389180201,1.1426838076590966,-0.5768632739565912,-0.323910286536823,-0.36977464327895015,0.8732778754722275,0.27224198084903906,-0.7532038425733225
-0.9742878522281587,1.1498507368700033,-0.687062137411641,-0.5508257816053643,1.6943212608285603,-0.5862444448641397,0.1830858668794639,-0.3313982092994413,1.1999840771222814,-0.26190244316031325,-0.7093997770200997,-1.3139571500281488
-0.9742878522281587,0.8368469430791706,0.687062137411641,-0.6169308368720829,-0.9170588389180201,-0.20981725762005882,2.162039720934775,-0.36082574575653126,-0.868273280663348,-1.0495569153420972,0.27224198084903906,-0.7532038425733225
-0.7556886607998862,-0.4151682320841604,0.0,-0.6049117359144978,0.0029504577619290343,-0.5862444448641397,-0.3608371222468496,-0.46618081902657094,-0.2552281950064765,0.7858625832662344,-0.21857889808553033,0.08792611860891678
-0.7556886607998862,-0.10216443829332768,-0.687062137411641,-0.5928926349569126,1.0796425604266728,-0.5862444448641397,-0.43798931928604307,0.14108971702177403,-0.046855728074460624,0.6325641602154475,-0.054971938440673856,0.3683027723363299
0.7745056791980275,-1.3541796134566586,0.687062137411641,-0.16621455096263732,0.6497692209299282,-0.5862444448641397,-0.11395009172143071,-0.46618081902657094,-0.2729332837349327,0.7023157521833059,-1.3638276155995257,-1.3139571500281488
-0.9742878522281587,0.5238431492883379,0.687062137411641,-0.655992914984235,-0.9170588389180201,-0.2457324119585641,1.390517750542841,-0.33888613206205964,-1.2739607477730512,-1.0590320888417624,0.43584894049389555,0.648679426063743
-0.7556886607998862,0.8368469430791706,-1.374124274823282,-0.6019069606751014,-0.9170588389180201,0.6830607565675919,0.19465869643534295,-0.46618081902657094,0.12300725823972353,0.3582868582543679,0.43584894049389555,1.2094327335185693
0.9931048706263019,1.1498507368700033,1.374124274823282,1.8590039603904718,-0.9170588389180201,-0.5175964916348448,0.15608259791574625,-0.3913015914003878,0.454227487210916,-1.2657962233658844,1.2538837387181778,-0.19245053511849633
1.430303253482847,-1.3541796134566586,0.0,0.041114940555707684,0.3484561324976304,-0.5862444448641397,-0.02908267497831798,-0.46618081902657094,-2.336543512046062,-0.8180917192548643,-1.527434575244382,0.3683027723363299
1.430303253482847,-1.3541796134566586,0.687062137411641,0.041114940555707684,0.5895066032434686,-0.5862444448641397,-1.001200357672155,-0.46618081902657094,-0.1909422955202677,0.6961296227221936,-1.6910415348892385,0.9290560797911561
1.8675016363393941,1.462854530660836,2.061186412234923,0.8644233561502951,-0.9170588389180201,0.06841153295165314,-0.4225588798782044,-0.386883716970443,-0.11286102896089685,-1.129194385272466,0.599455900138752,-0.7532038425733225
0.33730729634148043,0.5238431492883379,-1.374124274823282,-0.009966238514029493,-0.9170588389180201,1.2176964717838228,-0.615439372476188,-0.27898274996111316,1.2295789543019917,0.784439603073389,0.10863502120418261,0.9290560797911561
0.33730729634148043,-1.0411758196658258,-1.374124274823282,-0.2984246614960747,-0.9170588389180201,3.868598559730968,0.23323479495493965,-0.4961325100770442,-2.3281691876041903,-0.6612077269516861,1.4174906983630344,0.3683027723363299
0.11870810491320789,-1.3541796134566586,0.0,-0.3645297167627934,0.8707321524469465,-0.5862444448641397,-0.3261186335792126,-0.4751663263417129,-0.5100719566834918,0.9627552108319248,0.10863502120418261,-1.3139571500281488
-0.5370894693716117,1.1498507368700033,-1.374124274823282,-0.5327971301689864,-0.9170588389180201,0.08977877667202978,0.4261152875529232,-0.4586928962639526,-0.12065491853517599,0.37532427679086106,1.4174906983630344,-0.47282718884590946
0.33730729634148043,1.462854530660836,1.374124274823282,0.6510843141531575,-0.9170588389180201,0.8430877733670081,-0.5382871754369944,-0.3984899972525014,0.2338557158148928,0.6093874768349716,0.10863502120418261,0.9290560797911561
-0.3184902779433392,-1.3541796134566586,0.0,-0.4937350520568345,-0.9170588389180201,2.0460181326035274,-0.6540154709957846,-0.27898274996111316,-0.36210122131869965,0.8719486245136415,0.10863502120418261,0.9290560797911561
-0.9742878522281587,-1.3541796134566586,0.687062137411641,-0.6770263416600091,1.0193799427402135,-0.5862444448641397,-1.001200357672155,-0.5036204328396625,1.2813179692604264,-0.18173838535019685,-1.6910415348892385,-1.3139571500281488
2.7418984020524864,1.1498507368700033,0.0,1.0867767238656216,-0.9170588389180201,-0.18845001389968222,1.5448221446212278,-0.19167357054898368,1.8983019808426598,-1.7937789645360278,1.4174906983630344,0.08792611860891678
-0.7556886607998862,-1.3541796134566586,-1.374124274823282,-0.6169308368720829,-0.9170588389180201,0.6316884471973249,0.19465869643534295,-0.46618081902657094,-0.932216029976263,0.9980740904687162,0.9266698194284649,1.4898093872459823
-0.7556886607998862,0.8368469430791706,0.0,-0.6109212863932904,-0.6438683054060701,1.8200708958157157,0.31038699199413305,-0.3164223637742047,-1.3202422147626114,-1.973074468834547,1.5810976580078908,0.3683027723363299
0.7745056791980275,-0.10216443829332768,-1.374124274823282,-0.1481858995262595,-0.9170588389180201,1.4563731303624974,0.23323479495493965,3.4050752492470955,-0.8971964596315043,1.0420586638547515,1.4174906983630344,0.9290560797911561
-0.9742878522281587,0.21083935549750507,-1.374124274823282,-0.508758928253816,-0.9170588389180201,0.514395917838662,-0.6540154709957846,-0.3913015914003878,1.2240849009955326,0.7656170686662305,0.27224198084903906,0.08792611860891678
1.430303253482847,1.1498507368700033,1.374124274823282,2.294696370102936,1.0836600682724369,-0.5862444448641397,-0.4611349783978011,0.06546169711932914,-0.15308626044519755,0.40275711949065596,-0.5457928173752432,0.648679426063743
-0.9742878522281587,-0.10216443829332768,-3.435310687058205,-0.6740215664206127,-0.9170588389180201,1.750059075965971,-0.30683058431941423,3.771983464615393,-1.0545855720930835,1.0702115174904472,0.9266698194284649,0.648679426063743
-0.9742878522281587,1.1498507368700033,0.0,-0.5568353320841569,-0.9170588389180201,0.7894423529626583,-0.15252619024102743,0.28261145723526016,-0.2894336963231021,-1.1037826856968802,1.5810976580078908,-1.3139571500281488
0.7745056791980275,0.8368469430791706,0.0,1.0387003200352807,2.835293489025528,-0.5862444448641397,-0.403270830618406,0.7318868229923587,-0.05638362118400094,-1.0988619008982683,-0.054971938440673856,0.648679426063743
-0.7556886607998862,0.5238431492883379,-0.687062137411641,-0.34049151484762297,-0.9170588389180201,-0.1707197478338378,2.6249529031699357,-0.33888613206205964,0.29497295199877177,-1.1894375724666948,1.5810976580078908,-0.7532038425733225
-0.7556886607998862,-1.0411758196658258,-0.687062137411641,-0.6169308368720829,-0.9170588389180201,0.8894592384622934,-0.5382871754369944,-0.3688378231125329,-0.36448136932920555,0.8679353091194488,0.27224198084903906,1.4898093872459823
2.3047000191959413,1.1498507368700033,0.687062137411641,0.3536115654529233,0.930994770133406,-0.5862444448641397,-0.19495989861258387,-0.36134990034991454,-0.5210235579588255,0.9587163329192978,0.10863502120418261,-1.3139571500281488
-0.7556886607998862,0.8368469430791706,0.687062137411641,0.566950607450061,-0.9170588389180201,-0.17117437004065433,-0.38398278135860764,-0.48864458731442584,1.221314145872873,-0.2146041153012385,0.7630628597836084,0.08792611860891678
-0.09989108651506466,-1.3541796134566586,0.687062137411641,-0.4306347720295121,0.30828105403999073,-0.5862444448641397,-0.4109860503223253,-0.46618081902657094,-0.3935104137763567,0.8788505044909156,-0.8730067366649562,-0.7532038425733225
0.7745056791980275,-1.3541796134566586,-1.374124274823282,-0.16621455096263732,-0.4470104209636356,-0.5862444448641397,-0.07537399320183401,2.345534178336605,-0.2697938247026704,0.8633937016776129,0.10863502120418261,0.08792611860891678
0.11870810491320789,1.462854530660836,2.061186412234923,2.246619966272595,1.0916950839639648,-0.5862444448641397,-0.12552292127730974,-0.443717050738716,0.5464655236855349,-1.06655939843673,-0.38218585773038677,-1.5943338037555619
2.523299210624214,-0.10216443829332768,-0.687062137411641,0.47680735026817184,1.5175509156149456,-0.5862444448641397,-0.4611349783978011,-0.46618081902657094,1.5613139085331247,0.8684806428460482,-0.8730067366649562,-1.5943338037555619
0.11870810491320789,0.21083935549750507,0.0,-0.31645331293245255,-0.9170588389180201,1.4600101080170296,-0.03679789468223729,0.5297129084016644,1.5384287124014357,0.8210621711503321,1.2538837387181778,-1.3139571500281488
-0.09989108651506466,0.21083935549750507,-1.374124274823282,-0.4126061205931343,-0.9170588389180201,-0.5862444448641397,-1.001200357672155,-0.2917122186575643,1.8896210115650784,-1.7919895882456234,1.4174906983630344,0.3683027723363299
-0.7556886607998862,-0.4151682320841604,-0.687062137411641,-0.6049117359144978,-0.9170588389180201,-0.2280021458927197,0.11750649939614953,-0.37632574587515116,-0.9170845675475102,0.9906268767648427,0.7630628597836084,1.2094327335185693
-0.3184902779433392,-1.3541796134566586,0.0,-0.4937350520568345,1.0916950839639648,-0.5862444448641397,-0.1448109705371081,-0.35386197758729626,1.4024791847032017,0.7767112016667376,-0.7093997770200997,0.648679426063743
-0.7556886607998862,-1.3541796134566586,-0.687062137411641,-0.6169308368720829,-0.9170588389180201,0.9321937259030465,-0.615439372476188,0.2526597661847869,-0.909995230988611,1.0033740526241042,0.27224198084903906,-0.47282718884590946
0.33730729634148043,1.462854530660836,0.687062137411641,-0.08809039473833341,-0.9170588389180201,-0.00751037558670618,-0.03679789468223729,-0.12817598552198037,0.10882858512192484,0.6317546804650265,1.4174906983630344,0.3683027723363299
-0.3184902779433392,0.5238431492883379,-0.687062137411641,-0.4877255015780419,-0.9170588389180201,0.059773711022139256,-0.26825448579981753,-0.2490310589106399,-0.05523735358384935,0.630331700272181,0.27224198084903906,1.2094327335185693
-0.09989108651506466,0.8368469430791706,0.0,0.1312581977375968,-0.9170588389180201,0.6044111147883336,0.34896309051372976,-0.21907936786016666,1.2687820363339277,0.758911167996953,1.4174906983630344,-0.47282718884590946
0.11870810491320789,-1.3541796134566586,0.0,-0.3645297167627934,1.0193799427402135,-0.5862444448641397,-1.001200357672155,-0.26400690443587654,0.33630429521188115,0.787157750866908,-1.854648494534095,0.9290560797911561
-0.3184902779433392,1.1498507368700033,0.0,-0.13316202332927798,-0.9170588389180201,0.06022833322895573,-0.6925915695153814,-0.27898274996111316,1.293459644541013,0.7620383160854218,0.43584894049389555,-0.47282718884590946
-0.09989108651506466,-0.10216443829332768,-0.687062137411641,-0.4065965701143417,1.2684654291775794,-0.5862444448641397,-0.0020794060146003134,-0.36134990034991454,0.36058034470553757,0.6222795069653613,-0.7093997770200997,-1.0335804963007358
-0.09989108651506466,1.462854530660836,0.0,-0.18424320239901515,-0.9170588389180201,0.1575174854876916,-0.4611349783978011,-0.3463740548246779,0.07413391228166767,0.6174737534997038,0.7630628597836084,-0.7532038425733225
-0.7556886607998862,-0.10216443829332768,-0.687062137411641,-0.5989021854357052,-0.9170588389180201,-0.3457492974581991,-0.19110228876062413,-0.443717050738716,-0.9117657398614566,0.9884029376610545,0.7630628597836084,1.2094327335185693
3.179096784909035,-1.3541796134566586,0.0,0.6330556627167796,0.7341368856909716,-0.5862444448641397,0.24480762451081856,-0.28647067272373145,-0.2888131055841665,0.4155383787078301,-0.8730067366649562,0.648679426063743
-0.5370894693716117,-1.3541796134566586,-2.061186412234923,-0.5538305568447606,-0.9170588389180201,0.7585280428991349,-0.5768632739565912,3.7495196963275377,1.815263289439321,0.8536714238330824,0.10863502120418261,0.9290560797911561
-0.5370894693716117,-0.7281720258749932,-2.061186412234923,-0.5538305568447606,-0.9170588389180201,0.33800250159385115,-0.26825448579981753,3.9722853985154325,-0.462012679753569,-1.0553664236982767,0.43584894049389555,1.2094327335185693
-0.09989108651506466,-0.10216443829332768,0.687062137411641,-0.4156108958325306,0.9149247387503502,-0.5862444448641397,-0.3955556109144867,-0.3313982092994413,-0.3445932614131995,0.8335792843436846,-0.38218585773038677,0.08792611860891678
-0.3184902779433392,0.21083935549750507,0.687062137411641,-0.39457746915675646,1.336763062555567,-0.5862444448641397,-0.22967838728022083,-0.37632574587515116,-0.3540116385099865,-0.1940169150381622,-1.200220655954669,1.4898093872459823
2.6544587254811787,-1.3541796134566586,2.061186412234923,0.44675959787420877,-0.9170588389180201,-0.5862444448641397,-1.001200357672155,-0.33888613206205964,1.3996682737091992,0.7780404526253237,-1.527434575244382,0.648679426063743
